"table1","column1","columnNumber1","table2","column2","columnNumber2","similarityScore"
"41194422_1_1172256090552737974.csv","Population","1","49772588_0_6549847739640234347.csv","Population","10","0.5516237958004573"
"41194422_1_1172256090552737974.csv","Population","1","49772588_0_6549847739640234347.csv","Religious Priests","11","0.10104545530326825"
"41194422_1_1172256090552737974.csv","Population","1","49772588_0_6549847739640234347.csv","Total Priests","12","0.09999523325112099"
"41194422_1_1172256090552737974.csv","Population","1","49772588_0_6549847739640234347.csv","#","0","0.09998136057184509"
"41194422_1_1172256090552737974.csv","Population","1","49772588_0_6549847739640234347.csv","Catholics","1","0.1473328138921505"
"41194422_1_1172256090552737974.csv","Population","1","49772588_0_6549847739640234347.csv","Diocesan Priests","3","0.10105037452884055"
"41194422_1_1172256090552737974.csv","Population","1","49772588_0_6549847739640234347.csv","Dioceses","4","0.09998101969722495"
"41194422_1_1172256090552737974.csv","Population","1","49772588_0_6549847739640234347.csv","Female Religious","5","0.10000820674901985"
"41194422_1_1172256090552737974.csv","Population","1","49772588_0_6549847739640234347.csv","Male Religious","6","0.0999888794888856"
"41194422_1_1172256090552737974.csv","Population","1","49772588_0_6549847739640234347.csv","Parishes","7","0.09998886171765764"
"41194422_1_1172256090552737974.csv","Population","1","49772588_0_6549847739640234347.csv","Permanent Deacons","9","0.19283113558610476"
"41194422_1_1172256090552737974.csv","Country / Territory","0","52299421_0_4473286348258170200.csv","1998 Data Country","1","0.8467391304347825"
"41194422_1_1172256090552737974.csv","Population","1","52299421_0_4473286348258170200.csv","","0","0.2042806292443173"
"41194422_1_1172256090552737974.csv","Population","1","52299421_0_4473286348258170200.csv","Infant Mortality","5","0.20428046200571925"
"41194422_1_1172256090552737974.csv","Population","1","52299421_0_4473286348258170200.csv","Population","8","0.4013518984908097"
"41194422_1_1172256090552737974.csv","Country / Territory","0","55004961_0_2904467548072189860.csv","Capital City","0","0.055882352941176466"
"41194422_1_1172256090552737974.csv","Country / Territory","0","55004961_0_2904467548072189860.csv","Country Name (Click For Destination Guides)","1","0.6147058823529412"
"41194422_1_1172256090552737974.csv","Country / Territory","0","55238374_0_3379409961751009152.csv","Country Name (Click For Destination Guides)","1","0.8142857142857142"
"41194422_1_1172256090552737974.csv","Country / Territory","0","57943722_0_8666078014685775876.csv","Country Name (Click For Destination Guides)","1","0.826086956521739"
"41194422_1_1172256090552737974.csv","Country / Territory","0","57943722_0_8666078014685775876.csv","Geographic Info (Click for info)","2","0.20652173913043476"
"41194422_1_1172256090552737974.csv","Country / Territory","0","61121469_0_6337620713408906340.csv","Capital City","0","0.076"
"41194422_1_1172256090552737974.csv","Country / Territory","0","61121469_0_6337620713408906340.csv","Country Name (Click For Destination Guides)","1","0.646"
"41194422_1_1172256090552737974.csv","Country / Territory","0","61121469_0_6337620713408906340.csv","Geographic Info (Click for info)","2","0.076"
"41194422_1_1172256090552737974.csv","Country / Territory","0","67865873_0_8259587610208037357.csv","Country","2","0.8018888888888889"
"41194422_1_1172256090552737974.csv","Population","1","67865873_0_8259587610208037357.csv","Population","5","0.41347742392290476"
"41194422_1_1172256090552737974.csv","Rank","2","67865873_0_8259587610208037357.csv","#","0","0.7085014307880388"
"41194422_1_1172256090552737974.csv","Population","1","67865873_0_8259587610208037357.csv","#","0","0.049813692984955735"
"41194422_1_1172256090552737974.csv","Country / Territory","0","68779923_0_3859283110041832023.csv","Capital","0","0.048305084745762714"
"41194422_1_1172256090552737974.csv","Country / Territory","0","68779923_0_3859283110041832023.csv","Name","4","0.7084745762711864"
"41194422_1_1172256090552737974.csv","Country / Territory","0","68779923_1_3240042497463101224.csv","Name","4","0.8655555555555555"
"41194422_1_1172256090552737974.csv","Country / Territory","0","68779923_2_1000046510804975562.csv","Name","4","0.7945454545454544"
"41194422_1_1172256090552737974.csv","Country / Territory","0","68779923_2_1000046510804975562.csv","Previous Names","5","0.03454545454545454"
"41194422_1_1172256090552737974.csv","Country / Territory","0","68779923_4_1832350971585698643.csv","Name","4","0.6675675675675675"
"41194422_1_1172256090552737974.csv","Country / Territory","0","68779923_5_2067037721454758189.csv","Name","4","0.8312499999999999"
"41194422_1_1172256090552737974.csv","Country / Territory","0","69537082_0_7789694313271016902.csv","Country","0","0.88"
"41194422_1_1172256090552737974.csv","Rank","2","69537082_0_7789694313271016902.csv","Population","2","0.04804308561758675"
"41194422_1_1172256090552737974.csv","Population","1","69537082_0_7789694313271016902.csv","Population","2","0.9589470834516279"
"41194422_1_1172256090552737974.csv","Rank","2","69537082_0_7789694313271016902.csv","Rank","3","0.45389934175672153"
"41194422_1_1172256090552737974.csv","Population","1","69537082_0_7789694313271016902.csv","Rank","3","0.04332628403954736"
"41194422_1_1172256090552737974.csv","Country / Territory","0","74491133_0_7177831100884797849.csv","Capital","0","0.03341708542713567"
"41194422_1_1172256090552737974.csv","Country / Territory","0","74491133_0_7177831100884797849.csv","Country","1","0.8126884422110553"
"41194422_1_1172256090552737974.csv","Country / Territory","0","79327346_0_5787863739697336601.csv","Country","2","0.7684782608695653"
"41194422_1_1172256090552737974.csv","Rank","2","79327346_0_5787863739697336601.csv","","0","0.49628057969651856"
"41194422_1_1172256090552737974.csv","Population","1","79327346_0_5787863739697336601.csv","","0","0.04419567680512349"
"41194422_1_1172256090552737974.csv","Country / Territory","0","8286121_0_8471791395229161598.csv","Capital City","0","0.06129032258064516"
"41194422_1_1172256090552737974.csv","Country / Territory","0","8286121_0_8471791395229161598.csv","Country Name (Click For Destination Guides)","1","0.7967741935483871"
"41194422_1_1172256090552737974.csv","Country / Territory","0","86297395_0_6919201319699354263.csv","Country","1","0.915625"
"41194422_1_1172256090552737974.csv","Population","1","86297395_0_6919201319699354263.csv","Land area","4","0.5793290988983544"
"41194422_1_1172256090552737974.csv","Population","1","86297395_0_6919201319699354263.csv","Population","6","0.7726919429982648"
"41194422_1_1172256090552737974.csv","Country / Territory","0","89511064_0_2199624509082573904.csv","Capital","0","0.041304347826086954"
"41194422_1_1172256090552737974.csv","Country / Territory","0","89511064_0_2199624509082573904.csv","Country","2","0.8469565217391304"
"41194422_1_1172256090552737974.csv","Population","1","89511064_0_2199624509082573904.csv","ISO (No)","6","0.050315984939867914"
"41194422_1_1172256090552737974.csv","Population","1","89511064_0_2199624509082573904.csv","Note","8","0.6790210790178274"
"41194422_1_1172256090552737974.csv","Country / Territory","0","9206866_1_8114610355671172497.csv","Name","2","0.8038461538461538"
"41194422_1_1172256090552737974.csv","Population","1","9206866_1_8114610355671172497.csv","Population","3","0.5847989409780879"
"41194422_1_1172256090552737974.csv","Population","1","9206866_1_8114610355671172497.csv","GNI","0","0.0882355698537657"
"41336118_0_4331895026409635103.csv","Company","1","11278409_0_3742771475298785475.csv","Company","0","0.17391304347826086"
"41336118_0_4331895026409635103.csv","Industry","3","11278409_0_3742771475298785475.csv","Industry","2","0.05"
"41336118_0_4331895026409635103.csv","Company","1","12271141_0_8517913935669973086.csv","Company","0","0.3804347826086956"
"41336118_0_4331895026409635103.csv","Industry","3","12271141_0_8517913935669973086.csv","Industry","2","0.09130434782608696"
"41336118_0_4331895026409635103.csv","Market Value ($bil)","4","14380604_4_3329235705746762392.csv","Market Value (billion $)","4","0.059544169333345526"
"41336118_0_4331895026409635103.csv","Assets ($bil)","0","14380604_4_3329235705746762392.csv","Market Value (billion $)","4","0.11937513427904783"
"41336118_0_4331895026409635103.csv","Assets ($bil)","0","14380604_4_3329235705746762392.csv","Revenue (billion $)","7","0.08874106349332318"
"41336118_0_4331895026409635103.csv","Company","1","14380604_4_3329235705746762392.csv","Company","1","0.43"
"41336118_0_4331895026409635103.csv","Profits ($bil)","5","14380604_4_3329235705746762392.csv","Profits (billion $)","5","0.8932038703936216"
"41336118_0_4331895026409635103.csv","Sales ($bil)","6","14380604_4_3329235705746762392.csv","Market Value (billion $)","4","0.23243486678592748"
"41336118_0_4331895026409635103.csv","Country","2","14380604_4_3329235705746762392.csv","Headquarters","2","0.19"
"41336118_0_4331895026409635103.csv","Sales ($bil)","6","14380604_4_3329235705746762392.csv","Revenue (billion $)","7","0.5949390248294556"
"41336118_0_4331895026409635103.csv","Industry","3","14380604_4_3329235705746762392.csv","Industry","3","0.1925"
"41336118_0_4331895026409635103.csv","Assets ($bil)","0","28079336_1_3124145965038277571.csv","Assets ($bil)","0","0.28165514598985175"
"41336118_0_4331895026409635103.csv","Market Value ($bil)","4","28079336_1_3124145965038277571.csv","Market Value ($bil)","4","0.05000003696347104"
"41336118_0_4331895026409635103.csv","Company","1","28079336_1_3124145965038277571.csv","Company","1","1.0"
"41336118_0_4331895026409635103.csv","Profits ($bil)","5","28079336_1_3124145965038277571.csv","Profits ($bil)","5","1.0"
"41336118_0_4331895026409635103.csv","Sales ($bil)","6","28079336_1_3124145965038277571.csv","Market Value ($bil)","4","0.19929643811180103"
"41336118_0_4331895026409635103.csv","Country","2","28079336_1_3124145965038277571.csv","Country","2","0.7108695652173913"
"41336118_0_4331895026409635103.csv","Sales ($bil)","6","28079336_1_3124145965038277571.csv","Sales ($bil)","7","0.05166316041102465"
"41336118_0_4331895026409635103.csv","Industry","3","28079336_1_3124145965038277571.csv","Industry","3","0.5456521739130434"
"41336118_0_4331895026409635103.csv","Assets ($bil)","0","28079336_2_2139598421036200532.csv","Total Laid Off","3","0.0620946596562386"
"41336118_0_4331895026409635103.csv","Profits ($bil)","5","28079336_2_2139598421036200532.csv","Total Laid Off","3","0.03351283410850067"
"41336118_0_4331895026409635103.csv","Company","1","28079336_2_2139598421036200532.csv","Company","0","0.29782608695652174"
"41336118_0_4331895026409635103.csv","Industry","3","28079336_2_2139598421036200532.csv","Industry","2","0.29782608695652174"
"41336118_0_4331895026409635103.csv","Sales ($bil)","6","28079336_2_2139598421036200532.csv","Total Laid Off","3","0.04211983068798389"
"41336118_0_4331895026409635103.csv","Country","2","28079336_2_2139598421036200532.csv","Company","0","0.041304347826086954"
"41336118_0_4331895026409635103.csv","Market Value ($bil)","4","28079336_2_2139598421036200532.csv","Total Laid Off","3","0.04925444645012156"
"41336118_0_4331895026409635103.csv","Assets ($bil)","0","56224555_0_3713922722778385817.csv","Assets ($bil)","0","0.5370308125686526"
"41336118_0_4331895026409635103.csv","Market Value ($bil)","4","56224555_0_3713922722778385817.csv","Market Value ($bil)","4","0.05000000000001923"
"41336118_0_4331895026409635103.csv","Company","1","56224555_0_3713922722778385817.csv","Company","1","0.9586956521739131"
"41336118_0_4331895026409635103.csv","Profits ($bil)","5","56224555_0_3713922722778385817.csv","Profits ($bil)","5","0.05"
"41336118_0_4331895026409635103.csv","Country","2","56224555_0_3713922722778385817.csv","Country","2","0.7108695652173913"
"41336118_0_4331895026409635103.csv","Sales ($bil)","6","56224555_0_3713922722778385817.csv","Sales ($bil)","7","0.05011550789220648"
"41336118_0_4331895026409635103.csv","Industry","3","56224555_0_3713922722778385817.csv","Industry","3","0.5456521739130434"
"41336118_0_4331895026409635103.csv","Market Value ($bil)","4","56224555_0_3713922722778385817.csv","Assets ($bil)","0","0.07079786779806613"
"41336118_0_4331895026409635103.csv","Industry","3","80184932_0_4240003884724905487.csv","Industry","1","0.05"
"41336118_0_4331895026409635103.csv","Company","1","80184932_0_4240003884724905487.csv","Company/Organization","0","0.2728260869565217"
"41336118_0_4331895026409635103.csv","Company","1","90723763_0_874013697986950454.csv","Company","0","0.17391304347826086"
"41336118_0_4331895026409635103.csv","Industry","3","90723763_0_874013697986950454.csv","Industry","2","0.05"
"41336118_0_4331895026409635103.csv","Profits ($bil)","5","93702496_0_39013305210829591.csv","Rank","3","0.7066000412315693"
"41336118_0_4331895026409635103.csv","Company","1","93702496_0_39013305210829591.csv","Company","0","0.5043478260869565"
"41336118_0_4331895026409635103.csv","Industry","3","93702496_0_39013305210829591.csv","Industry","2","0.09130434782608696"
"41480166_0_6681239260286218499.csv","Anglican","0","28086084_0_3127660530989916727.csv","Anglican","0","0.2875"
"41480166_0_6681239260286218499.csv","Ethiopian","2","28086084_0_3127660530989916727.csv","Ethiopian","2","0.2875"
"41480166_0_6681239260286218499.csv","Orthodox","4","28086084_0_3127660530989916727.csv","Orthodox","4","0.2875"
"41480166_0_6681239260286218499.csv","Anglican","0","28086084_0_3127660530989916727.csv","Catholic","1","0.2375"
"41480166_0_6681239260286218499.csv","Anglican","0","28086084_0_3127660530989916727.csv","Ethiopian","2","0.2375"
"41480166_0_6681239260286218499.csv","Ethiopian","2","28086084_0_3127660530989916727.csv","Orthodox","4","0.2375"
"41480166_0_6681239260286218499.csv","Anglican","0","28086084_0_3127660530989916727.csv","Orthodox","4","0.2375"
"41480166_0_6681239260286218499.csv","Catholic","1","28086084_0_3127660530989916727.csv","Anglican","0","0.2375"
"41480166_0_6681239260286218499.csv","Catholic","1","28086084_0_3127660530989916727.csv","Catholic","1","0.2875"
"41480166_0_6681239260286218499.csv","Non-historical","3","28086084_0_3127660530989916727.csv","Non-historical","3","0.05"
"41480166_0_6681239260286218499.csv","Saint","5","28086084_0_3127660530989916727.csv","Saint","5","1.0"
"41480166_0_6681239260286218499.csv","Catholic","1","28086084_0_3127660530989916727.csv","Ethiopian","2","0.2375"
"41480166_0_6681239260286218499.csv","Catholic","1","28086084_0_3127660530989916727.csv","Orthodox","4","0.2375"
"41480166_0_6681239260286218499.csv","Orthodox","4","28086084_0_3127660530989916727.csv","Anglican","0","0.2375"
"41480166_0_6681239260286218499.csv","Orthodox","4","28086084_0_3127660530989916727.csv","Catholic","1","0.2375"
"41480166_0_6681239260286218499.csv","Ethiopian","2","28086084_0_3127660530989916727.csv","Anglican","0","0.2375"
"41480166_0_6681239260286218499.csv","Orthodox","4","28086084_0_3127660530989916727.csv","Ethiopian","2","0.2375"
"41480166_0_6681239260286218499.csv","Ethiopian","2","28086084_0_3127660530989916727.csv","Catholic","1","0.2375"
"41648740_0_6959523681065295632.csv","COUNTRY","6","11599512_1_280388135214354946.csv","A","0","0.16419753086419753"
"41648740_0_6959523681065295632.csv","COUNTRY","6","11599512_1_280388135214354946.csv","Capitale","1","0.03518518518518518"
"41648740_0_6959523681065295632.csv","COUNTRY","6","11599512_1_280388135214354946.csv","Nom en anglais","4","0.7506172839506172"
"41648740_0_6959523681065295632.csv","COUNTRY","6","11688006_0_8123036130090004213.csv","Country Name:","3","0.8108024691358025"
"41648740_0_6959523681065295632.csv","CURRENCY","7","12183399_0_6725061928072492226.csv","Currency","3","0.05"
"41648740_0_6959523681065295632.csv","CURRENCY","7","12183399_0_6725061928072492226.csv","Currency Code","4","0.6583333333333333"
"41648740_0_6959523681065295632.csv","COUNTRY","6","12183399_0_6725061928072492226.csv","Country","0","0.7537037037037037"
"41648740_0_6959523681065295632.csv","CURRENCY","7","12193237_0_8699643798888088574.csv","Currency","2","0.05"
"41648740_0_6959523681065295632.csv","COUNTRY","6","12193237_0_8699643798888088574.csv","","0","0.5046875"
"41648740_0_6959523681065295632.csv","COUNTRY","6","24036779_0_5608105867560183058.csv","Country","1","0.5023809523809524"
"41648740_0_6959523681065295632.csv","COUNTRY","6","24850757_0_5978004733768297283.csv","Country","1","0.05"
"41648740_0_6959523681065295632.csv","COUNTRY","6","34899692_0_6530393048033763438.csv","Country","0","0.5425925925925925"
"41648740_0_6959523681065295632.csv","COUNTRY","6","37856682_0_6818907050314633217.csv","State, Province, Territory, Country, etc","2","0.774074074074074"
"41648740_0_6959523681065295632.csv","A1","0","3917335_0_7791699395300625164.csv","Area sq.km.","0","0.4372065425669773"
"41648740_0_6959523681065295632.csv","B1","2","3917335_0_7791699395300625164.csv","Population 2008 est.","3","0.24298727712994642"
"41648740_0_6959523681065295632.csv","A1","0","3917335_0_7791699395300625164.csv","Population 2008 est.","3","0.24294602140198768"
"41648740_0_6959523681065295632.csv","C2","5","3917335_0_7791699395300625164.csv","Area sq.km.","0","0.44003204775095583"
"41648740_0_6959523681065295632.csv","B2","3","3917335_0_7791699395300625164.csv","Area sq.km.","0","0.4391790350271427"
"41648740_0_6959523681065295632.csv","C2","5","3917335_0_7791699395300625164.csv","Population 2008 est.","3","0.24308887589056477"
"41648740_0_6959523681065295632.csv","A2","1","3917335_0_7791699395300625164.csv","Area sq.km.","0","0.4375519697640569"
"41648740_0_6959523681065295632.csv","B2","3","3917335_0_7791699395300625164.csv","Population 2008 est.","3","0.24304580012758545"
"41648740_0_6959523681065295632.csv","A2","1","3917335_0_7791699395300625164.csv","Population 2008 est.","3","0.24296351308744837"
"41648740_0_6959523681065295632.csv","COUNTRY","6","3917335_0_7791699395300625164.csv","Capital","1","0.03518518518518518"
"41648740_0_6959523681065295632.csv","C1","4","3917335_0_7791699395300625164.csv","Area sq.km.","0","0.4396689610352458"
"41648740_0_6959523681065295632.csv","COUNTRY","6","3917335_0_7791699395300625164.csv","Country","2","0.8475308641975309"
"41648740_0_6959523681065295632.csv","B1","2","3917335_0_7791699395300625164.csv","Area sq.km.","0","0.4380215171251125"
"41648740_0_6959523681065295632.csv","C1","4","3917335_0_7791699395300625164.csv","Population 2008 est.","3","0.24307054594442148"
"41648740_0_6959523681065295632.csv","A2","1","41194422_0_7231546114369966811.csv","Population","1","0.23262744715789052"
"41648740_0_6959523681065295632.csv","A1","0","41194422_0_7231546114369966811.csv","Population","1","0.23261031533978777"
"41648740_0_6959523681065295632.csv","COUNTRY","6","41194422_0_7231546114369966811.csv","Country / Territory","0","0.7873456790123456"
"41648740_0_6959523681065295632.csv","C2","5","41194422_0_7231546114369966811.csv","Population","1","0.23275023187946756"
"41648740_0_6959523681065295632.csv","C1","4","41194422_0_7231546114369966811.csv","Population","1","0.2327322787805305"
"41648740_0_6959523681065295632.csv","B2","3","41194422_0_7231546114369966811.csv","Population","1","0.23270804177276797"
"41648740_0_6959523681065295632.csv","B1","2","41194422_0_7231546114369966811.csv","Population","1","0.23265072235408454"
"41648740_0_6959523681065295632.csv","A2","1","41194422_1_1172256090552737974.csv","Population","1","0.23262744715789052"
"41648740_0_6959523681065295632.csv","A1","0","41194422_1_1172256090552737974.csv","Population","1","0.23261031533978777"
"41648740_0_6959523681065295632.csv","COUNTRY","6","41194422_1_1172256090552737974.csv","Country / Territory","0","0.7873456790123456"
"41648740_0_6959523681065295632.csv","C2","5","41194422_1_1172256090552737974.csv","Population","1","0.23275023187946756"
"41648740_0_6959523681065295632.csv","C1","4","41194422_1_1172256090552737974.csv","Population","1","0.2327322787805305"
"41648740_0_6959523681065295632.csv","B2","3","41194422_1_1172256090552737974.csv","Population","1","0.23270804177276797"
"41648740_0_6959523681065295632.csv","B1","2","41194422_1_1172256090552737974.csv","Population","1","0.23265072235408454"
"41648740_0_6959523681065295632.csv","COUNTRY","6","49772588_0_6549847739640234347.csv","Country","2","0.7771604938271605"
"41648740_0_6959523681065295632.csv","C1","4","52299421_0_4473286348258170200.csv","Population","8","0.10020609450819741"
"41648740_0_6959523681065295632.csv","A1","0","52299421_0_4473286348258170200.csv","Population","8","0.10016080297417192"
"41648740_0_6959523681065295632.csv","C2","5","52299421_0_4473286348258170200.csv","Population","8","0.1002127615668773"
"41648740_0_6959523681065295632.csv","A2","1","52299421_0_4473286348258170200.csv","Population","8","0.10016716478126864"
"41648740_0_6959523681065295632.csv","COUNTRY","6","52299421_0_4473286348258170200.csv","1998 Data Country","1","0.5864197530864197"
"41648740_0_6959523681065295632.csv","B1","2","52299421_0_4473286348258170200.csv","Population","8","0.10017580801439799"
"41648740_0_6959523681065295632.csv","B2","3","52299421_0_4473286348258170200.csv","Population","8","0.10019709389349063"
"41648740_0_6959523681065295632.csv","COUNTRY","6","55004961_0_2904467548072189860.csv","Country Name (Click For Destination Guides)","1","0.27941176470588236"
"41648740_0_6959523681065295632.csv","COUNTRY","6","55238374_0_3379409961751009152.csv","Country Name (Click For Destination Guides)","1","0.18095238095238092"
"41648740_0_6959523681065295632.csv","COUNTRY","6","57943722_0_8666078014685775876.csv","Country Name (Click For Destination Guides)","1","0.33043478260869563"
"41648740_0_6959523681065295632.csv","C1","4","67865873_0_8259587610208037357.csv","Population","5","0.03132858813143166"
"41648740_0_6959523681065295632.csv","B1","2","67865873_0_8259587610208037357.csv","Population","5","0.03127054274387025"
"41648740_0_6959523681065295632.csv","A1","0","67865873_0_8259587610208037357.csv","Population","5","0.03124181660106961"
"41648740_0_6959523681065295632.csv","C2","5","67865873_0_8259587610208037357.csv","Population","5","0.031341376907184755"
"41648740_0_6959523681065295632.csv","B2","3","67865873_0_8259587610208037357.csv","Population","5","0.03131132945187493"
"41648740_0_6959523681065295632.csv","A2","1","67865873_0_8259587610208037357.csv","Population","5","0.03125399316843564"
"41648740_0_6959523681065295632.csv","COUNTRY","6","67865873_0_8259587610208037357.csv","Country","2","0.7654320987654322"
"41648740_0_6959523681065295632.csv","COUNTRY","6","68779923_0_3859283110041832023.csv","Name","4","0.4186440677966101"
"41648740_0_6959523681065295632.csv","COUNTRY","6","68779923_1_3240042497463101224.csv","Name","4","0.2744444444444444"
"41648740_0_6959523681065295632.csv","COUNTRY","6","68779923_5_2067037721454758189.csv","Name","4","0.41562499999999997"
"41648740_0_6959523681065295632.csv","B1","2","69537082_0_7789694313271016902.csv","Population","2","0.2329850200269605"
"41648740_0_6959523681065295632.csv","A1","0","69537082_0_7789694313271016902.csv","Population","2","0.23294299006592806"
"41648740_0_6959523681065295632.csv","C2","5","69537082_0_7789694313271016902.csv","Population","2","0.23308852710453376"
"41648740_0_6959523681065295632.csv","B2","3","69537082_0_7789694313271016902.csv","Population","2","0.23304464197648997"
"41648740_0_6959523681065295632.csv","A2","1","69537082_0_7789694313271016902.csv","Population","2","0.23296080996308244"
"41648740_0_6959523681065295632.csv","COUNTRY","6","69537082_0_7789694313271016902.csv","Country","0","0.8358024691358025"
"41648740_0_6959523681065295632.csv","C1","4","69537082_0_7789694313271016902.csv","Population","2","0.23306985270080335"
"41648740_0_6959523681065295632.csv","COUNTRY","6","74491133_0_7177831100884797849.csv","Country","1","0.7419753086419754"
"41648740_0_6959523681065295632.csv","COUNTRY","6","79327346_0_5787863739697336601.csv","Country","2","0.8123456790123457"
"41648740_0_6959523681065295632.csv","COUNTRY","6","8286121_0_8471791395229161598.csv","Capital City","0","0.03064516129032258"
"41648740_0_6959523681065295632.csv","COUNTRY","6","8286121_0_8471791395229161598.csv","Country Name (Click For Destination Guides)","1","0.30645161290322576"
"41648740_0_6959523681065295632.csv","COUNTRY","6","86297395_0_6919201319699354263.csv","Country","1","0.46562499999999996"
"41648740_0_6959523681065295632.csv","C1","4","89511064_0_2199624509082573904.csv","Note","8","0.41960792547999826"
"41648740_0_6959523681065295632.csv","A1","0","89511064_0_2199624509082573904.csv","Note","8","0.41623402361288997"
"41648740_0_6959523681065295632.csv","C2","5","89511064_0_2199624509082573904.csv","Note","8","0.4212960346123498"
"41648740_0_6959523681065295632.csv","A2","1","89511064_0_2199624509082573904.csv","Note","8","0.40106680989648674"
"41648740_0_6959523681065295632.csv","COUNTRY","6","89511064_0_2199624509082573904.csv","Capital","0","0.03518518518518518"
"41648740_0_6959523681065295632.csv","COUNTRY","6","89511064_0_2199624509082573904.csv","Country","2","0.8358024691358025"
"41648740_0_6959523681065295632.csv","B1","2","89511064_0_2199624509082573904.csv","Note","8","0.4005999661682304"
"41648740_0_6959523681065295632.csv","B2","3","89511064_0_2199624509082573904.csv","Note","8","0.41638367491218964"
"41648740_0_6959523681065295632.csv","A1","0","9206866_1_8114610355671172497.csv","GNI","0","0.23942474103137412"
"41648740_0_6959523681065295632.csv","B2","3","9206866_1_8114610355671172497.csv","GNI","0","0.03295736535103127"
"41648740_0_6959523681065295632.csv","A2","1","9206866_1_8114610355671172497.csv","GNI","0","0.1428071167284944"
"41648740_0_6959523681065295632.csv","COUNTRY","6","9206866_1_8114610355671172497.csv","Name","2","0.6919753086419753"
"41648740_0_6959523681065295632.csv","B1","2","9206866_1_8114610355671172497.csv","GNI","0","0.08139091615242533"
"41819807_0_3139249984404131679.csv","Lake","1","13395751_3_369722706637560735.csv","Name of Water Body","1","0.38"
"41819807_0_3139249984404131679.csv","Area in sq. miles","0","13395751_3_369722706637560735.csv","Net Area (square kilometres)","2","0.08181054719157105"
"41819807_0_3139249984404131679.csv","Area in sq. miles","0","13395751_3_369722706637560735.csv","Total Area (square kilometres)","3","0.08330108252393074"
"41819807_0_3139249984404131679.csv","Lake","1","8468806_0_4382447409703007384.csv","Name","3","0.38"
"41819807_0_3139249984404131679.csv","Lake","1","98929678_0_3700213490979945526.csv","Lake","1","0.11333333333333333"
"41819807_0_3139249984404131679.csv","Location","2","98929678_0_3700213490979945526.csv","Location","2","0.05"
"42764224_0_515744189130384109.csv","05-02-08","0","70883081_0_5357790421435123524.csv","05-02-08","0","1.0"
"42764224_0_515744189130384109.csv","Max","1","70883081_0_5357790421435123524.csv","Max","1","1.0"
"42764224_0_515744189130384109.csv","Min","2","70883081_0_5357790421435123524.csv","Min","2","1.0"
"42764224_0_515744189130384109.csv","Party","3","70883081_0_5357790421435123524.csv","Party","3","1.2111111111111112"
"42764224_0_515744189130384109.csv","05-02-08","0","70883081_0_5357790421435123524.csv","Max","1","0.8541845017036088"
"42764224_0_515744189130384109.csv","Max","1","70883081_0_5357790421435123524.csv","Min","2","0.69031577941561"
"42764224_0_515744189130384109.csv","05-02-08","0","70883081_0_5357790421435123524.csv","Min","2","0.6233883814865097"
"42764224_0_515744189130384109.csv","Min","2","70883081_0_5357790421435123524.csv","05-02-08","0","0.6233883814865097"
"42764224_0_515744189130384109.csv","Max","1","70883081_0_5357790421435123524.csv","05-02-08","0","0.8541845017036088"
"42764224_0_515744189130384109.csv","Min","2","70883081_0_5357790421435123524.csv","Max","1","0.69031577941561"
"42764224_0_515744189130384109.csv","05-02-08","0","76373906_0_6904594838446307331.csv","05-02-08","0","1.0"
"42764224_0_515744189130384109.csv","Max","1","76373906_0_6904594838446307331.csv","Max","1","1.0"
"42764224_0_515744189130384109.csv","Min","2","76373906_0_6904594838446307331.csv","Min","2","1.0"
"42764224_0_515744189130384109.csv","Party","3","76373906_0_6904594838446307331.csv","Party","3","1.2111111111111112"
"42764224_0_515744189130384109.csv","05-02-08","0","76373906_0_6904594838446307331.csv","Max","1","0.8541845017036088"
"42764224_0_515744189130384109.csv","Max","1","76373906_0_6904594838446307331.csv","Min","2","0.69031577941561"
"42764224_0_515744189130384109.csv","05-02-08","0","76373906_0_6904594838446307331.csv","Min","2","0.6233883814865097"
"42764224_0_515744189130384109.csv","Min","2","76373906_0_6904594838446307331.csv","05-02-08","0","0.6233883814865097"
"42764224_0_515744189130384109.csv","Max","1","76373906_0_6904594838446307331.csv","05-02-08","0","0.8541845017036088"
"42764224_0_515744189130384109.csv","Min","2","76373906_0_6904594838446307331.csv","Max","1","0.69031577941561"
"43469354_0_6029017163991310319.csv","City","0","29886325_0_1448173912684571475.csv","City","0","0.4553333333333333"
"43469354_0_6029017163991310319.csv","Country","2","29886325_0_1448173912684571475.csv","Country","2","0.13866666666666666"
"43469354_0_6029017163991310319.csv","Metro population","4","29886325_0_1448173912684571475.csv","Metro population","4","0.05000000347708374"
"43469354_0_6029017163991310319.csv","City population","1","29886325_0_1448173912684571475.csv","City population","1","0.05"
"43469354_0_6029017163991310319.csv","Mayor","3","29886325_0_1448173912684571475.csv","Mayor","3","0.4553333333333333"
"43469354_0_6029017163991310319.csv","World rank","5","29886325_0_1448173912684571475.csv","World rank","5","0.05"
"43469354_0_6029017163991310319.csv","City population","1","29886325_0_1448173912684571475.csv","Metro population","4","0.4986538509249383"
"43469354_0_6029017163991310319.csv","City","0","75154185_0_1607627349983289012.csv","City","0","0.3223333333333333"
"43469354_0_6029017163991310319.csv","Country","2","75154185_0_1607627349983289012.csv","Country","2","0.3033333333333333"
"43469354_0_6029017163991310319.csv","Metro population","4","75154185_0_1607627349983289012.csv","Metro population","4","0.050000000000001314"
